sequenceID,min.log.lambda,max.log.lambda,labels,errors
64_chr2,-2.617527536,-2.615774354,1,1
64_chr2,-2.615774354,-2.480098722,1,0
64_chr2,-2.480098722,-2.066319003,1,0
64_chr2,-2.066319003,Inf,1,0
64_chr3,#NAME?,-2.941026487,1,1
64_chr3,-2.941026487,-2.921094177,1,1
64_chr3,-2.921094177,-2.868671299,1,1
64_chr3,-2.868671299,-2.805750254,1,1
64_chr3,-2.805750254,-2.769699335,1,1
64_chr3,-2.769699335,-2.543242062,1,1
64_chr3,-2.543242062,-2.334431189,1,1
64_chr3,-2.334431189,-2.116040999,1,1
64_chr3,-2.116040999,-2.035818749,1,1
64_chr3,-2.035818749,Inf,1,0
64_chr4,#NAME?,-3.152160489,1,1
64_chr4,-3.152160489,-3.076745576,1,1
64_chr4,-3.076745576,-3.028903314,1,1
64_chr4,-3.028903314,-2.700120914,1,1
64_chr4,-2.700120914,-2.670564522,1,1
64_chr4,-2.670564522,-2.648123175,1,1
64_chr4,-2.648123175,-2.460427618,1,1
64_chr4,-2.460427618,-2.456514411,1,1
64_chr4,-2.456514411,-2.403120994,1,1
64_chr4,-2.403120994,-2.213118353,1,1
64_chr4,-2.213118353,-2.122371126,1,1
64_chr4,-2.122371126,-1.978321395,1,0
64_chr4,-1.978321395,Inf,1,0
64_chrX,#NAME?,-3.211015572,1,0
64_chrX,-3.211015572,-3.173537735,1,0
64_chrX,-3.173537735,-3.01982989,1,0
64_chrX,-3.01982989,-2.919488325,1,0
64_chrX,-2.919488325,-2.694993869,1,0
64_chrX,-2.694993869,-2.417980497,1,0
64_chrX,-2.417980497,-2.070323435,1,0
64_chrX,-2.070323435,-2.019679025,1,0
64_chrX,-2.019679025,-1.749684276,1,0
64_chrX,-1.749684276,-1.047779214,1,0
64_chrX,-1.047779214,0.740701966,1,0
64_chrX,0.740701966,Inf,1,1
65_chr1,#NAME?,-3.054647482,1,1
65_chr1,-3.054647482,-2.993123914,1,1
65_chr1,-2.993123914,-2.978634085,1,1
65_chr1,-2.978634085,-2.897218884,1,1
65_chr1,-2.897218884,-2.861919683,1,1
65_chr1,-2.861919683,-2.72388472,1,1
65_chr1,-2.72388472,-2.566661687,1,1
65_chr1,-2.566661687,-2.466657785,1,1
65_chr1,-2.466657785,-2.466271101,1,1
65_chr1,-2.466271101,-0.990835399,1,1
65_chr1,-0.990835399,-0.831126457,1,1
65_chr1,-0.831126457,-0.047945903,1,1
65_chr1,-0.047945903,Inf,1,0
65_chr11,#NAME?,-3.961134938,1,1
65_chr11,-3.961134938,-3.953597811,1,1
65_chr11,-3.953597811,-3.920471948,1,1
65_chr11,-3.920471948,-3.863009809,1,1
65_chr11,-3.863009809,-3.780168945,1,1
65_chr11,-3.780168945,-3.733626202,1,1
65_chr11,-3.733626202,-3.562868236,1,1
65_chr11,-3.562868236,-3.361257744,1,1
65_chr11,-3.361257744,-3.150135318,1,1
65_chr11,-3.150135318,-2.641580457,1,1
65_chr11,-2.641580457,-2.202469018,1,1
65_chr11,-2.202469018,-1.999128844,1,1
65_chr11,-1.999128844,-1.679780152,1,0
65_chr11,-1.679780152,Inf,1,0
65_chr17,#NAME?,-3.189007065,1,1
65_chr17,-3.189007065,-3.13308288,1,1
65_chr17,-3.13308288,-3.108177672,1,1
65_chr17,-3.108177672,-3.046632051,1,1
65_chr17,-3.046632051,-3.007369951,1,1
65_chr17,-3.007369951,-2.963880219,1,1
65_chr17,-2.963880219,-2.956575371,1,1
65_chr17,-2.956575371,-2.770920472,1,1
65_chr17,-2.770920472,-2.59938773,1,1
65_chr17,-2.59938773,-2.59684647,1,1
65_chr17,-2.59684647,-1.759109141,1,1
65_chr17,-1.759109141,-1.568426077,1,1
65_chr17,-1.568426077,Inf,1,0
65_chr2,#NAME?,-3.543448015,1,1
65_chr2,-3.543448015,-3.449444645,1,1
65_chr2,-3.449444645,-3.423917121,1,1
65_chr2,-3.423917121,-3.321014556,1,1
65_chr2,-3.321014556,-3.260939334,1,1
65_chr2,-3.260939334,-3.099983715,1,1
65_chr2,-3.099983715,-3.052406786,1,1
65_chr2,-3.052406786,-3.026608798,1,1
65_chr2,-3.026608798,-2.943362246,1,1
65_chr2,-2.943362246,-2.492387184,1,1
65_chr2,-2.492387184,-2.153896175,1,1
65_chr2,-2.153896175,-1.967625592,1,1
65_chr2,-1.967625592,-1.940985697,1,1
65_chr2,-1.940985697,-1.759008049,1,1
65_chr2,-1.759008049,-1.663388047,1,0
65_chr2,-1.663388047,Inf,1,0
65_chr3,#NAME?,-3.89273629,1,1
65_chr3,-3.89273629,-3.581680965,1,1
65_chr3,-3.581680965,-3.470528972,1,1
65_chr3,-3.470528972,-3.416092093,1,1
65_chr3,-3.416092093,-3.252943681,1,1
65_chr3,-3.252943681,-3.029048999,1,1
65_chr3,-3.029048999,-2.992544073,1,1
65_chr3,-2.992544073,-2.741295236,1,1
65_chr3,-2.741295236,-2.271920651,1,1
65_chr3,-2.271920651,-2.237188065,1,1
65_chr3,-2.237188065,-2.226283442,1,1
65_chr3,-2.226283442,-1.996194254,1,1
65_chr3,-1.996194254,Inf,1,0
65_chr4,#NAME?,-3.927161623,1,1
65_chr4,-3.927161623,-3.840562198,1,1
65_chr4,-3.840562198,-3.701631534,1,1
65_chr4,-3.701631534,-3.68097558,1,1
65_chr4,-3.68097558,-3.653278976,1,1
65_chr4,-3.653278976,-3.594961072,1,1
65_chr4,-3.594961072,-3.553208465,1,1
65_chr4,-3.553208465,-3.166464598,1,1
65_chr4,-3.166464598,-3.126036926,1,1
65_chr4,-3.126036926,-0.464131452,1,1
65_chr4,-0.464131452,Inf,1,0
66_chr1,#NAME?,-3.454239824,3,3
66_chr1,-3.454239824,-3.423318318,3,3
66_chr1,-3.423318318,-3.285110917,3,3
66_chr1,-3.285110917,-3.248632213,3,3
66_chr1,-3.248632213,-3.081560351,3,3
66_chr1,-3.081560351,-2.516451605,3,2
66_chr1,-2.516451605,-2.416843177,3,2
66_chr1,-2.416843177,-2.104113776,3,2
66_chr1,-2.104113776,-2.015179895,3,2
66_chr1,-2.015179895,-1.616636286,3,1
66_chr1,-1.616636286,-0.355718543,3,0
66_chr1,-0.355718543,Inf,3,2
66_chr11,#NAME?,-4.687272192,1,1
66_chr11,-4.687272192,-4.246052702,1,1
66_chr11,-4.246052702,-4.204831773,1,1
66_chr11,-4.204831773,-4.096888179,1,1
66_chr11,-4.096888179,-4.01321527,1,1
66_chr11,-4.01321527,-3.92482143,1,1
66_chr11,-3.92482143,-3.839485776,1,1
66_chr11,-3.839485776,-3.758329998,1,1
66_chr11,-3.758329998,-3.268002475,1,1
66_chr11,-3.268002475,-3.042216229,1,1
66_chr11,-3.042216229,-1.533477107,1,1
66_chr11,-1.533477107,Inf,1,0
66_chr17,#NAME?,-4.021630633,3,2
66_chr17,-4.021630633,-3.929645613,3,2
66_chr17,-3.929645613,-3.918239633,3,2
66_chr17,-3.918239633,-3.826833801,3,2
66_chr17,-3.826833801,-3.712853347,3,2
66_chr17,-3.712853347,-3.561904664,3,2
66_chr17,-3.561904664,-3.226324777,3,2
66_chr17,-3.226324777,-2.981056965,3,2
66_chr17,-2.981056965,-2.888286319,3,2
66_chr17,-2.888286319,-2.877632586,3,2
66_chr17,-2.877632586,-2.237950229,3,1
66_chr17,-2.237950229,1.534895378,3,0
66_chr17,1.534895378,Inf,3,1
66_chr2,#NAME?,-4.087581329,1,1
66_chr2,-4.087581329,-4.045849532,1,1
66_chr2,-4.045849532,-3.86759806,1,1
66_chr2,-3.86759806,-3.848201495,1,1
66_chr2,-3.848201495,-3.777322003,1,1
66_chr2,-3.777322003,-3.698540639,1,1
66_chr2,-3.698540639,-3.651235176,1,1
66_chr2,-3.651235176,-3.563597168,1,1
66_chr2,-3.563597168,-3.482087984,1,1
66_chr2,-3.482087984,-2.866007532,1,1
66_chr2,-2.866007532,-1.005220486,1,1
66_chr2,-1.005220486,Inf,1,0
66_chr21,#NAME?,-6.175014239,2,2
66_chr21,-6.175014239,-5.361799923,2,2
66_chr21,-5.361799923,-5.277678407,2,2
66_chr21,-5.277678407,-5.110618847,2,2
66_chr21,-5.110618847,-4.889015322,2,2
66_chr21,-4.889015322,-4.276098149,2,2
66_chr21,-4.276098149,-2.502299548,2,2
66_chr21,-2.502299548,-2.32877347,2,1
66_chr21,-2.32877347,-1.873104736,2,1
66_chr21,-1.873104736,0.218289847,2,0
66_chr21,0.218289847,Inf,2,1
66_chr3,#NAME?,-3.095509614,1,1
66_chr3,-3.095509614,-3.033549183,1,1
66_chr3,-3.033549183,-3.00170952,1,1
66_chr3,-3.00170952,-2.96841254,1,1
66_chr3,-2.96841254,-2.921353729,1,1
66_chr3,-2.921353729,-2.591271939,1,1
66_chr3,-2.591271939,-2.35894631,1,1
66_chr3,-2.35894631,-2.28185499,1,1
66_chr3,-2.28185499,-2.219363443,1,1
66_chr3,-2.219363443,-1.674572252,1,1
66_chr3,-1.674572252,-1.653681645,1,1
66_chr3,-1.653681645,-1.241885992,1,1
66_chr3,-1.241885992,Inf,1,0
66_chr4,#NAME?,-3.835050568,1,1
66_chr4,-3.835050568,-3.68799153,1,1
66_chr4,-3.68799153,-3.578001375,1,1
66_chr4,-3.578001375,-3.553716306,1,1
66_chr4,-3.553716306,-3.395074726,1,1
66_chr4,-3.395074726,-3.196683668,1,1
66_chr4,-3.196683668,-3.143582795,1,1
66_chr4,-3.143582795,-2.804698093,1,1
66_chr4,-2.804698093,-2.390228991,1,1
66_chr4,-2.390228991,-1.490505708,1,1
66_chr4,-1.490505708,Inf,1,0
66_chr5,#NAME?,-4.057234586,3,3
66_chr5,-4.057234586,-4.021619729,3,3
66_chr5,-4.021619729,-3.941848259,3,2
66_chr5,-3.941848259,-3.843645816,3,2
66_chr5,-3.843645816,-3.563374676,3,2
66_chr5,-3.563374676,-3.38953035,3,1
66_chr5,-3.38953035,-3.3330349,3,1
66_chr5,-3.3330349,-3.111874224,3,1
66_chr5,-3.111874224,-2.231909363,3,0
66_chr5,-2.231909363,-1.876433531,3,0
66_chr5,-1.876433531,0.402094253,3,0
66_chr5,0.402094253,Inf,3,1
67_chr1,#NAME?,-3.499918588,1,1
67_chr1,-3.499918588,-3.43233323,1,1
67_chr1,-3.43233323,-3.28747891,1,1
67_chr1,-3.28747891,-3.238976878,1,1
67_chr1,-3.238976878,-3.159712467,1,1
67_chr1,-3.159712467,-3.116765688,1,1
67_chr1,-3.116765688,-2.770280717,1,1
67_chr1,-2.770280717,-2.64544872,1,1
67_chr1,-2.64544872,-0.572457938,1,1
67_chr1,-0.572457938,-0.562252878,1,1
67_chr1,-0.562252878,Inf,1,0
67_chr11,#NAME?,-4.681321043,1,1
67_chr11,-4.681321043,-4.511402705,1,1
67_chr11,-4.511402705,-4.468717911,1,1
67_chr11,-4.468717911,-4.308098163,1,1
67_chr11,-4.308098163,-4.284910747,1,1
67_chr11,-4.284910747,-4.279315549,1,1
67_chr11,-4.279315549,-4.265927798,1,1
67_chr11,-4.265927798,-4.23657427,1,1
67_chr11,-4.23657427,-4.202559172,1,1
67_chr11,-4.202559172,-3.699537909,1,1
67_chr11,-3.699537909,-3.358389793,1,1
67_chr11,-3.358389793,-2.354026907,1,1
67_chr11,-2.354026907,-2.292352824,1,0
67_chr11,-2.292352824,Inf,1,0
67_chr17,#NAME?,-4.594781582,1,1
67_chr17,-4.594781582,-4.506286162,1,1
67_chr17,-4.506286162,-4.312325496,1,1
67_chr17,-4.312325496,-4.307981271,1,1
67_chr17,-4.307981271,-4.070976777,1,1
67_chr17,-4.070976777,-4.060117438,1,1
67_chr17,-4.060117438,-3.948407477,1,1
67_chr17,-3.948407477,-3.925725915,1,1
67_chr17,-3.925725915,-3.216059165,1,1
67_chr17,-3.216059165,-3.10531163,1,1
67_chr17,-3.10531163,-2.962449511,1,1
67_chr17,-2.962449511,Inf,1,0
67_chr19,#NAME?,-5.526429105,3,3
67_chr19,-5.526429105,-5.301161708,3,3
67_chr19,-5.301161708,-4.95188931,3,3
67_chr19,-4.95188931,-4.924512278,3,3
67_chr19,-4.924512278,-4.873726218,3,3
67_chr19,-4.873726218,-4.640028001,3,3
67_chr19,-4.640028001,-4.361937832,3,3
67_chr19,-4.361937832,-4.286743197,3,2
67_chr19,-4.286743197,-3.797518233,3,2
67_chr19,-3.797518233,-3.458979706,3,1
67_chr19,-3.458979706,-2.782981808,3,1
67_chr19,-2.782981808,-1.358690723,3,0
67_chr19,-1.358690723,-0.363191297,3,0
67_chr19,-0.363191297,0.039441764,3,1
67_chr19,0.039441764,Inf,3,2
67_chr2,#NAME?,-3.465163904,1,1
67_chr2,-3.465163904,-3.376634869,1,1
67_chr2,-3.376634869,-3.349865112,1,1
67_chr2,-3.349865112,-3.256105962,1,1
67_chr2,-3.256105962,-2.924083581,1,1
67_chr2,-2.924083581,-2.83499918,1,1
67_chr2,-2.83499918,-2.446415784,1,1
67_chr2,-2.446415784,-2.289026813,1,1
67_chr2,-2.289026813,Inf,1,0
67_chr3,#NAME?,-4.054076383,1,1
67_chr3,-4.054076383,-3.894345937,1,1
67_chr3,-3.894345937,-3.592883923,1,1
67_chr3,-3.592883923,-3.424699972,1,1
67_chr3,-3.424699972,-3.344508988,1,1
67_chr3,-3.344508988,-3.164478973,1,1
67_chr3,-3.164478973,-3.100335317,1,1
67_chr3,-3.100335317,-2.657918457,1,1
67_chr3,-2.657918457,-2.346408823,1,1
67_chr3,-2.346408823,Inf,1,0
67_chr4,#NAME?,-4.188645754,1,1
67_chr4,-4.188645754,-4.106540281,1,1
67_chr4,-4.106540281,-3.992634615,1,1
67_chr4,-3.992634615,-3.907020958,1,1
67_chr4,-3.907020958,-3.713138431,1,1
67_chr4,-3.713138431,-3.692605816,1,1
67_chr4,-3.692605816,-3.372186613,1,1
67_chr4,-3.372186613,-3.189275531,1,1
67_chr4,-3.189275531,-3.06106941,1,1
67_chr4,-3.06106941,-2.84032937,1,1
67_chr4,-2.84032937,-2.63462841,1,1
67_chr4,-2.63462841,-1.860916489,1,1
67_chr4,-1.860916489,Inf,1,0
67_chr6,#NAME?,-2.403320311,9,1
67_chr6,-2.403320311,-1.777093859,9,1
67_chr6,-1.777093859,-1.497670678,9,0
67_chr6,-1.497670678,-1.220140271,9,0
67_chr6,-1.220140271,-1.027901587,9,0
67_chr6,-1.027901587,-0.028625761,9,1
67_chr6,-0.028625761,0.063127263,9,2
67_chr6,0.063127263,0.190575429,9,2
67_chr6,0.190575429,0.243201612,9,3
67_chr6,0.243201612,0.555584782,9,5
67_chr6,0.555584782,1.556091598,9,6
67_chr6,1.556091598,Inf,9,7
68_chr1,#NAME?,-2.905496098,1,0
68_chr1,-2.905496098,-2.810272218,1,0
68_chr1,-2.810272218,-2.794214704,1,0
68_chr1,-2.794214704,-2.766837789,1,0
68_chr1,-2.766837789,-2.358819272,1,0
68_chr1,-2.358819272,-2.333009883,1,0
68_chr1,-2.333009883,-2.137452831,1,0
68_chr1,-2.137452831,-1.355422873,1,0
68_chr1,-1.355422873,-1.313884679,1,0
68_chr1,-1.313884679,1.977555778,1,0
68_chr1,1.977555778,4.396894344,1,0
68_chr1,4.396894344,Inf,1,1
68_chr11,#NAME?,-4.484498028,1,0
68_chr11,-4.484498028,-4.434645662,1,0
68_chr11,-4.434645662,-4.128914821,1,0
68_chr11,-4.128914821,-3.557442645,1,0
68_chr11,-3.557442645,-3.469569872,1,0
68_chr11,-3.469569872,-3.370182365,1,0
68_chr11,-3.370182365,-3.104861418,1,0
68_chr11,-3.104861418,-2.914835051,1,0
68_chr11,-2.914835051,-2.905828776,1,0
68_chr11,-2.905828776,-2.516947087,1,0
68_chr11,-2.516947087,-1.486138103,1,0
68_chr11,-1.486138103,2.062050373,1,0
68_chr11,2.062050373,Inf,1,1
68_chr17,#NAME?,-3.947938233,1,0
68_chr17,-3.947938233,-3.627392553,1,0
68_chr17,-3.627392553,-3.528748645,1,0
68_chr17,-3.528748645,-3.42397269,1,0
68_chr17,-3.42397269,-3.394518067,1,0
68_chr17,-3.394518067,-3.378437313,1,0
68_chr17,-3.378437313,-3.077650229,1,0
68_chr17,-3.077650229,-2.230107896,1,0
68_chr17,-2.230107896,-2.005049253,1,0
68_chr17,-2.005049253,-1.937972755,1,0
68_chr17,-1.937972755,-1.746294545,1,0
68_chr17,-1.746294545,-0.815195769,1,0
68_chr17,-0.815195769,2.083822113,1,0
68_chr17,2.083822113,Inf,1,1
68_chr2,#NAME?,-4.387108166,1,0
68_chr2,-4.387108166,-4.332789224,1,0
68_chr2,-4.332789224,-4.326716579,1,0
68_chr2,-4.326716579,-4.30712859,1,0
68_chr2,-4.30712859,-4.285766173,1,0
68_chr2,-4.285766173,-4.251421183,1,0
68_chr2,-4.251421183,-4.235165718,1,0
68_chr2,-4.235165718,-1.553998787,1,0
68_chr2,-1.553998787,-0.52081121,1,0
68_chr2,-0.52081121,0.690310641,1,0
68_chr2,0.690310641,3.365153674,1,0
68_chr2,3.365153674,Inf,1,1
68_chr3,#NAME?,-4.700623225,1,1
68_chr3,-4.700623225,-4.584700587,1,1
68_chr3,-4.584700587,-4.562701891,1,1
68_chr3,-4.562701891,-4.27770836,1,1
68_chr3,-4.27770836,-4.263592924,1,1
68_chr3,-4.263592924,-4.248507419,1,0
68_chr3,-4.248507419,-3.744483382,1,0
68_chr3,-3.744483382,-3.478037448,1,0
68_chr3,-3.478037448,Inf,1,0
68_chr4,#NAME?,-4.356908177,1,1
68_chr4,-4.356908177,-4.312070551,1,1
68_chr4,-4.312070551,-4.263946121,1,0
68_chr4,-4.263946121,-4.214465043,1,0
68_chr4,-4.214465043,-4.081806947,1,0
68_chr4,-4.081806947,-3.989491221,1,0
68_chr4,-3.989491221,-3.757419437,1,0
68_chr4,-3.757419437,-3.672818341,1,0
68_chr4,-3.672818341,-3.583013469,1,0
68_chr4,-3.583013469,-3.204450485,1,0
68_chr4,-3.204450485,-3.151526037,1,0
68_chr4,-3.151526037,-2.968431036,1,0
68_chr4,-2.968431036,Inf,1,0
69_chr1,#NAME?,-4.195052896,1,1
69_chr1,-4.195052896,-4.102062099,1,1
69_chr1,-4.102062099,-4.07492643,1,1
69_chr1,-4.07492643,-4.032060185,1,1
69_chr1,-4.032060185,-3.955782104,1,1
69_chr1,-3.955782104,-3.424376774,1,1
69_chr1,-3.424376774,-2.89182359,1,1
69_chr1,-2.89182359,-1.13460358,1,1
69_chr1,-1.13460358,Inf,1,0
69_chr11,#NAME?,-4.669920516,1,1
69_chr11,-4.669920516,-4.630728053,1,1
69_chr11,-4.630728053,-4.548375628,1,1
69_chr11,-4.548375628,-4.312494353,1,1
69_chr11,-4.312494353,-4.158348445,1,1
69_chr11,-4.158348445,-4.152430241,1,1
69_chr11,-4.152430241,-3.980615397,1,1
69_chr11,-3.980615397,-3.407879584,1,1
69_chr11,-3.407879584,-3.310844868,1,1
69_chr11,-3.310844868,Inf,1,0
69_chr17,#NAME?,-4.363839636,1,1
69_chr17,-4.363839636,-4.306625893,1,1
69_chr17,-4.306625893,-3.910460511,1,1
69_chr17,-3.910460511,-3.874971604,1,1
69_chr17,-3.874971604,-3.724573278,1,1
69_chr17,-3.724573278,-3.5005265,1,1
69_chr17,-3.5005265,-3.468310949,1,1
69_chr17,-3.468310949,-3.429940243,1,1
69_chr17,-3.429940243,-3.395282084,1,1
69_chr17,-3.395282084,-3.245682082,1,1
69_chr17,-3.245682082,-2.295513409,1,1
69_chr17,-2.295513409,-2.047147415,1,1
69_chr17,-2.047147415,Inf,1,0
69_chr2,#NAME?,-4.068556872,1,1
69_chr2,-4.068556872,-4.040028089,1,1
69_chr2,-4.040028089,-3.974902492,1,1
69_chr2,-3.974902492,-3.906743833,1,1
69_chr2,-3.906743833,-3.861560267,1,1
69_chr2,-3.861560267,-3.749495807,1,1
69_chr2,-3.749495807,-3.622681285,1,1
69_chr2,-3.622681285,-3.465638425,1,1
69_chr2,-3.465638425,-3.252709128,1,1
69_chr2,-3.252709128,-3.023307563,1,1
69_chr2,-3.023307563,-2.968358926,1,1
69_chr2,-2.968358926,-2.490972798,1,1
69_chr2,-2.490972798,Inf,1,0
69_chr3,#NAME?,-4.695836522,1,1
69_chr3,-4.695836522,-4.690992951,1,1
69_chr3,-4.690992951,-4.457438383,1,1
69_chr3,-4.457438383,-4.457116515,1,1
69_chr3,-4.457116515,-4.417411008,1,1
69_chr3,-4.417411008,-4.37896483,1,1
69_chr3,-4.37896483,-4.340820271,1,1
69_chr3,-4.340820271,-4.027854664,1,1
69_chr3,-4.027854664,Inf,1,0
69_chr4,#NAME?,-4.595817598,1,1
69_chr4,-4.595817598,-4.552629296,1,1
69_chr4,-4.552629296,-4.548798002,1,1
69_chr4,-4.548798002,-4.531081392,1,1
69_chr4,-4.531081392,-4.450855546,1,1
69_chr4,-4.450855546,-4.24478303,1,1
69_chr4,-4.24478303,-4.163894952,1,1
69_chr4,-4.163894952,-4.151284803,1,1
69_chr4,-4.151284803,-3.648460823,1,1
69_chr4,-3.648460823,-3.514783677,1,0
69_chr4,-3.514783677,-3.273681204,1,0
69_chr4,-3.273681204,-3.247627121,1,0
69_chr4,-3.247627121,Inf,1,0
6_chr1,#NAME?,-3.330634077,1,1
6_chr1,-3.330634077,-3.22948145,1,1
6_chr1,-3.22948145,-3.167035617,1,1
6_chr1,-3.167035617,-3.106819106,1,1
6_chr1,-3.106819106,-3.023282618,1,1
6_chr1,-3.023282618,-2.666939119,1,1
6_chr1,-2.666939119,-1.767337576,1,1
6_chr1,-1.767337576,-1.123527532,1,1
6_chr1,-1.123527532,-0.694428756,1,1
6_chr1,-0.694428756,Inf,1,0
6_chr11,#NAME?,-4.478764207,1,1
6_chr11,-4.478764207,-4.432944007,1,1
6_chr11,-4.432944007,-4.322602441,1,1
6_chr11,-4.322602441,-4.318312393,1,1
6_chr11,-4.318312393,-3.936680063,1,1
6_chr11,-3.936680063,-3.905306122,1,1
6_chr11,-3.905306122,-3.729589792,1,1
6_chr11,-3.729589792,-3.663266113,1,1
6_chr11,-3.663266113,-3.442731106,1,1
6_chr11,-3.442731106,-3.145234599,1,1
6_chr11,-3.145234599,Inf,1,0
6_chr17,#NAME?,-3.234555382,1,1
6_chr17,-3.234555382,-2.999168674,1,1
6_chr17,-2.999168674,-2.940591452,1,1
6_chr17,-2.940591452,-2.704338349,1,1
6_chr17,-2.704338349,-2.616059545,1,1
6_chr17,-2.616059545,-2.231924292,1,1
6_chr17,-2.231924292,-2.155899192,1,1
6_chr17,-2.155899192,-2.085747983,1,1
6_chr17,-2.085747983,-1.570772005,1,1
6_chr17,-1.570772005,-1.292688707,1,1
6_chr17,-1.292688707,-0.892319064,1,1
6_chr17,-0.892319064,Inf,1,0
6_chr2,#NAME?,-4.005937042,1,1
6_chr2,-4.005937042,-3.82216903,1,1
6_chr2,-3.82216903,-3.533846705,1,1
6_chr2,-3.533846705,-3.530494798,1,1
6_chr2,-3.530494798,-3.294115848,1,1
6_chr2,-3.294115848,-3.208361556,1,1
6_chr2,-3.208361556,-3.147166917,1,1
6_chr2,-3.147166917,-3.125991109,1,1
6_chr2,-3.125991109,-3.066537681,1,1
6_chr2,-3.066537681,-2.842777659,1,1
6_chr2,-2.842777659,-2.488706021,1,1
6_chr2,-2.488706021,-2.476658383,1,0
6_chr2,-2.476658383,Inf,1,0
6_chr22,#NAME?,-4.43277271,1,1
6_chr22,-4.43277271,-3.739670619,1,1
6_chr22,-3.739670619,-3.525021032,1,1
6_chr22,-3.525021032,-3.117764674,1,1
6_chr22,-3.117764674,-2.809503105,1,1
6_chr22,-2.809503105,-2.699344851,1,1
6_chr22,-2.699344851,-2.654076576,1,1
6_chr22,-2.654076576,-2.493789189,1,1
6_chr22,-2.493789189,-1.285351652,1,1
6_chr22,-1.285351652,-1.034814039,1,1
6_chr22,-1.034814039,-0.705224475,1,1
6_chr22,-0.705224475,-0.431105067,1,1
6_chr22,-0.431105067,Inf,1,0
6_chr3,#NAME?,-4.403356766,1,1
6_chr3,-4.403356766,-4.40083415,1,1
6_chr3,-4.40083415,-4.177380202,1,1
6_chr3,-4.177380202,-4.138694683,1,1
6_chr3,-4.138694683,-3.979844642,1,1
6_chr3,-3.979844642,-3.783200123,1,1
6_chr3,-3.783200123,-3.679179667,1,1
6_chr3,-3.679179667,-3.651827073,1,1
6_chr3,-3.651827073,-3.447566558,1,1
6_chr3,-3.447566558,Inf,1,0
6_chr4,#NAME?,-3.952650334,1,1
6_chr4,-3.952650334,-3.851829525,1,1
6_chr4,-3.851829525,-3.588677115,1,1
6_chr4,-3.588677115,-3.53301123,1,1
6_chr4,-3.53301123,-3.500164999,1,1
6_chr4,-3.500164999,-3.474924418,1,1
6_chr4,-3.474924418,-3.037112527,1,1
6_chr4,-3.037112527,-2.882957313,1,0
6_chr4,-2.882957313,-2.465598643,1,0
6_chr4,-2.465598643,-2.293892696,1,0
6_chr4,-2.293892696,Inf,1,0
70_chr1,#NAME?,-3.359569803,1,1
70_chr1,-3.359569803,-3.250540012,1,1
70_chr1,-3.250540012,-3.2188666,1,1
70_chr1,-3.2188666,-3.216837887,1,1
70_chr1,-3.216837887,-3.063542645,1,1
70_chr1,-3.063542645,-2.942992874,1,1
70_chr1,-2.942992874,-2.933217856,1,1
70_chr1,-2.933217856,-2.643265836,1,1
70_chr1,-2.643265836,-2.57320172,1,1
70_chr1,-2.57320172,-1.955570837,1,1
70_chr1,-1.955570837,-0.244812302,1,1
70_chr1,-0.244812302,Inf,1,0
70_chr11,#NAME?,-4.244731988,1,1
70_chr11,-4.244731988,-3.87953428,1,1
70_chr11,-3.87953428,-3.660907343,1,1
70_chr11,-3.660907343,-3.660245465,1,1
70_chr11,-3.660245465,-3.511789913,1,1
70_chr11,-3.511789913,-3.306104063,1,1
70_chr11,-3.306104063,-3.22992356,1,1
70_chr11,-3.22992356,-2.759983421,1,1
70_chr11,-2.759983421,-2.694950047,1,1
70_chr11,-2.694950047,-2.58746858,1,1
70_chr11,-2.58746858,-2.32473225,1,1
70_chr11,-2.32473225,-1.892835625,1,1
70_chr11,-1.892835625,-1.664944193,1,1
70_chr11,-1.664944193,Inf,1,0
70_chr17,#NAME?,-2.795826811,1,1
70_chr17,-2.795826811,-2.77003894,1,1
70_chr17,-2.77003894,-2.645582489,1,1
70_chr17,-2.645582489,-2.56961275,1,1
70_chr17,-2.56961275,-2.513884013,1,1
70_chr17,-2.513884013,-2.403563171,1,1
70_chr17,-2.403563171,-2.299268739,1,1
70_chr17,-2.299268739,-2.197035088,1,1
70_chr17,-2.197035088,-2.176983647,1,1
70_chr17,-2.176983647,-2.112636427,1,1
70_chr17,-2.112636427,-2.061226694,1,1
70_chr17,-2.061226694,-0.263587494,1,1
70_chr17,-0.263587494,Inf,1,0
70_chr2,#NAME?,-3.926712015,1,1
70_chr2,-3.926712015,-3.875210673,1,1
70_chr2,-3.875210673,-3.75247855,1,1
70_chr2,-3.75247855,-3.75157018,1,1
70_chr2,-3.75157018,-3.489628328,1,1
70_chr2,-3.489628328,-3.406024591,1,1
70_chr2,-3.406024591,-3.183696089,1,1
70_chr2,-3.183696089,-3.179462356,1,1
70_chr2,-3.179462356,-3.093022293,1,1
70_chr2,-3.093022293,-2.821259797,1,1
70_chr2,-2.821259797,-2.273108138,1,1
70_chr2,-2.273108138,Inf,1,0
70_chr3,#NAME?,-4.428828647,1,1
70_chr3,-4.428828647,-4.416697732,1,1
70_chr3,-4.416697732,-4.192354843,1,1
70_chr3,-4.192354843,-3.991885898,1,1
70_chr3,-3.991885898,-3.866053677,1,1
70_chr3,-3.866053677,-3.851094316,1,1
70_chr3,-3.851094316,-3.710464584,1,1
70_chr3,-3.710464584,-3.55926303,1,1
70_chr3,-3.55926303,-3.180467352,1,1
